<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20021121,30.6,30.6,30.6,30.6,53000
ADVANC,20021121,37,37.25,36.75,37,656000
AEC,20021121,15,15.5,15,15.3,14830053
AEONTS,20021121,22.8,23.6,22.6,23.6,1290500
AFC,20021121,6.95,6.95,6.95,6.95,13800
AH,20021121,5.6935,6.3208,5.6452,6.3208,12977202
AJ,20021121,7.15,7.15,7.1,7.1,237200
AMANAH,20021121,1.1429,1.1611,1.1337,1.1429,6386406
AMARIN,20021121,7.4,7.55,7.4,7.55,6000
AMATA,20021121,3.94,3.96,3.88,3.92,6624000
AP,20021121,4.3,4.325,4.275,4.3,1069050
APURE,20021121,1.8844,1.92,1.8667,1.8844,824625
AQ,20021121,5.3091,5.4408,5.2653,5.4408,6686535
ASIAN,20021121,2.9,3,2.9,2.9,47400
ASIMAR,20021121,1.23,1.27,1.23,1.26,542200
ASP,20021121,3.575,3.675,3.575,3.625,6921000
AYUD,20021121,138,140,138,138,13600
BAFS,20021121,6.7477,6.831,6.7477,6.7893,360485
BANPU,20021121,32,32.5,32,32.5,1062300
BAY,20021121,6.7,6.8,6.65,6.8,8198250
BBL,20021121,48,49.25,47.75,49,3441306
BCP,20021121,3.96,4.06,3.96,3.98,374600
BEC,20021121,20.8,21.2,20.8,21.2,2091000
BFIT,20021121,6.75,6.95,6.75,6.85,64600
BIG,20021121,20.9,21,20.7,21,4900
BIGC,20021121,19.6,19.8,19.6,19.8,8100
BKI,20021121,137.333,137.333,137.333,137.333,300
BLAND,20021121,0.358,0.36,0.354,0.36,50929000
BROOK,20021121,0.75,0.78,0.7,0.75,13110700
CCET,20021121,2.925,2.95,2.9,2.9,3958000
CENTEL,20021121,1.8984,1.8984,1.8984,1.8984,141100
CFRESH,20021121,5.1,5.1,5,5,302500
CHUO,20021121,7.1,8.7,7.1,8.25,178000
CIMBT,20021121,4.0429,4.151,4.0429,4.1294,9020587
CK,20021121,1.37,1.37,1.35,1.37,432000
CM,20021121,3.6116,3.6116,3.5889,3.5889,123270
CMR,20021121,6.794,6.794,6.794,6.794,581
CNS,20021121,37,37.5,36.75,37.5,193600
CPF,20021121,4.5,4.52,4.48,4.48,2434154
CPI,20021121,4.5135,4.5329,4.4942,4.4942,94675
CPL,20021121,33,33,32.5,32.5,4700
CPN,20021121,5.6,5.9,5.6,5.9,1967000
CSC,20021121,12.3,12.3,12.1,12.1,188200
CTW,20021121,7.7,7.8,7.65,7.8,15400
DCC,20021121,8.95,9,8.9,8.95,429000
DELTA,20021121,28,28.5,28,28.25,3219800
DRACO,20021121,2.17,2.17,2.1,2.1,28000
DTC,20021121,38,40,38,39,2200
EARTH,20021121,7,7.1,6.95,7.05,8335600
EASTW,20021121,3.075,3.075,3.05,3.05,52000
EE,20021121,1.45,1.45,1.45,1.45,5000
EGCO,20021121,37.25,37.5,37.25,37.25,66000
ERW,20021121,2.1833,2.25,2.15,2.25,47506920
ESTAR,20021121,0.635,0.65,0.63,0.645,44163000
F&D,20021121,29,29,29,29,100
FANCY,20021121,9.45,9.45,9.4,9.4,11000
FE,20021121,161,161,161,161,300
FER,20021121,4.78,4.84,4.78,4.84,6966000
FNS,20021121,25.75,26.5,25.75,26.5,8911000
GENCO,20021121,0.9,0.9,0.89,0.89,831400
GFPT,20021121,2.5556,2.5556,2.5556,2.5556,1211470
GOLD,20021121,11.6,11.6,11.2,11.3,13912400
GRAMMY,20021121,20.8,20.9,20.5,20.6,1461200
GYT,20021121,210,210,210,210,500
HANA,20021121,13,13.2,12.9,13,1264500
HMPRO,20021121,0.8045,0.822,0.7987,0.8045,18623412
HTC,20021121,4.48,4.5,4.4,4.42,363400
ICC,20021121,226,226,220,222,15000
IEC,20021121,0.0685,0.0685,0.068,0.0685,8020000
INET,20021121,4.48,4.5,4.44,4.5,895100
INTUCH,20021121,11.7,12,11.7,12,2319000
IRC,20021121,3.85,4.175,3.85,4.175,1560000
IRPC,20021121,1.4552,1.4649,1.4358,1.4455,3483109
ITD,20021121,2.75,2.75,2.65,2.725,77039000
JAS,20021121,0.228,0.232,0.228,0.232,5653000
JUTHA,20021121,2.2,2.5,2.2,2.5,417300
KBANK,20021121,26.25,27,26,27,8801700
KCE,20021121,3.998,4.0757,3.9592,4.0757,1809830
KDH,20021121,17,17,17,17,2700
KGI,20021121,1.4026,1.43,1.3889,1.43,43629444
KKP,20021121,34.5,35.5,34.5,35.25,2920630
KTB,20021121,7.75,7.9,7.65,7.9,10722358
KTC,20021121,10.7486,11.3143,10.6857,11.3143,7700636
KWG,20021121,6.95,7.1,6.9,6.9,109100
KYE,20021121,54.5,55.5,54.5,54.5,3600
LANNA,20021121,3.8,3.8,3.8,3.8,74000
LEE,20021121,2.28,2.28,2.28,2.28,82500
LH,20021121,7.6,7.7,7.55,7.6,12041290
LOXLEY,20021121,0.915,0.92,0.91,0.92,6987000
LPN,20021121,2.1494,2.2103,2.1292,2.1494,57913664
LRH,20021121,20.0197,20.0197,20.0197,20.0197,2147
LST,20021121,1.54,1.54,1.54,1.54,1000
LTX,20021121,40.5,42,40,41.25,14100
M-CHAI,20021121,18.2,18.2,18.2,18.2,2000
MAJOR,20021121,14.6,14.9,14.6,14.8,354000
MAKRO,20021121,35.25,36,35,36,183600
MALEE,20021121,3.32,3.32,3.32,3.32,200
MANRIN,20021121,20.8,20.8,20.8,20.8,200
MBK,20021121,32,32.25,32,32.25,252500
METCO,20021121,122,123,122,122,17100
MFC,20021121,8,8.2,8,8.2,253000
MINT,20021121,1.8807,1.8988,1.8807,1.8988,432800
MK,20021121,1.5,1.54,1.5,1.51,59753120
MODERN,20021121,21.9,21.9,21.7,21.8,13700
MPIC,20021121,2.7649,2.7649,2.4042,2.5245,33670500
MSC,20021121,1.43,1.43,1.42,1.42,198000
NEP,20021121,0.785,0.8,0.785,0.8,616000
NKI,20021121,23.5,23.5,23.4,23.4,10000
NMG,20021121,11.5,11.8,11.5,11.8,296000
NOBLE,20021121,9.35,9.5,9.35,9.5,3384000
NTV,20021121,28,28,28,28,1000
NWR,20021121,2.3855,2.4288,2.3759,2.4288,9494495
OHTL,20021121,250,250,250,250,100
PAF,20021121,4.9983,4.9983,4.8568,4.8568,138747
PF,20021121,11.8,11.9,11.7,11.8,3567500
PG,20021121,5.1667,5.1667,5.1667,5.1667,5806
PK,20021121,3.75,3.75,3.75,3.75,4000
PL,20021121,2.625,2.675,2.6,2.65,2940000
POLAR,20021121,1.4763,2.1962,1.4763,2.0742,6720
PR,20021121,81,81,81,81,400
PRANDA,20021121,5.65,5.7,5.5,5.6,1663000
PSL,20021121,0.855,0.855,0.855,0.855,6000
PTT,20021121,39,39.5,39,39.25,1965285
PTTEP,20021121,25.6,26,25.6,26,6787000
QH,20021121,1.66,1.74,1.66,1.73,30231744
RAM,20021121,65,65,64,64,5100
RATCH,20021121,17.3,17.5,17.3,17.5,1072900
RCI,20021121,1.61,1.62,1.57,1.62,1239000
RCL,20021121,4.725,4.725,4.7,4.725,2667000
RML,20021121,0.758,0.7619,0.7423,0.754,6737703
ROCK,20021121,4.24,5,4.24,5,400
ROJNA,20021121,2.85,3.025,2.85,3.025,3923000
SAMART,20021121,0.93,0.94,0.93,0.94,74000
SAMCO,20021121,2.28,2.28,2.25,2.25,199000
SAMTEL,20021121,0.755,0.76,0.75,0.755,825000
SAWANG,20021121,12.8,12.9,12.8,12.9,2000
SCB,20021121,26.5,27,26.25,26.75,1709400
SCC,20021121,102.2,103.4,102.2,102.2,186820
SCCC,20021121,185,189,185,189,109310
SCP,20021121,5.65,5.65,5.5,5.55,155900
SE-ED,20021121,5.8,5.8,5.8,5.8,60000
SFP,20021121,69,69,69,69,1000
SHANG,20021121,29,29,29,29,200
SIAM,20021121,2.18,2.2,2.18,2.2,31900
SINGER,20021121,5.3,5.3,5.3,5.3,154000
SIRI,20021121,4.1905,4.3415,4.1905,4.3415,12683323
SITHAI,20021121,7.8,7.85,7.75,7.8,287500
SKR,20021121,3.88,3.9,3.7,3.84,534300
SMK,20021121,29.75,29.75,29.75,29.75,689
SMPC,20021121,9.85,9.85,9.85,9.85,5000
SNP,20021121,22,22,21.5,21.8,12300
SPALI,20021121,3.18,3.2,3.12,3.18,60224100
SPC,20021121,5.8,5.8,5.7,5.7,30000
SPI,20021121,84,84,84,84,1000
SSC,20021121,20.4,20.6,20.4,20.4,19000
SSF,20021121,2.1049,2.1049,2.1049,2.1049,292
SSI,20021121,0.795,0.8,0.77,0.785,98462000
SSSC,20021121,4.0004,4.0671,3.8671,3.8671,70792
SST,20021121,2.75,2.75,2.75,2.75,5000
STA,20021121,2.6797,2.6797,2.5823,2.6066,442055
STANLY,20021121,56,57,56,57,10600
STEC,20021121,4.9,4.92,4.84,4.9,1064600
STHAI,20021121,1.43,1.46,1.4,1.43,2151800
STPI,20021121,2.36,2.36,2.3,2.34,2160400
SUC,20021121,17,17.1,16.9,17,199060
SUSCO,20021121,0.81,0.82,0.79,0.8,77342200
SVI,20021121,0.7,0.71,0.7,0.705,1089610
SVOA,20021121,0.875,0.9,0.875,0.9,4933670
TASCO,20021121,24,24.2,23.9,24.1,562500
TC,20021121,13.5,13.8,13.5,13.8,48800
TCAP,20021121,14.5,14.8,14.5,14.8,8388500
TCC,20021121,5.65,5.65,5.5,5.55,311100
TCCC,20021121,4.74,4.74,4.74,4.74,5000
TCJ,20021121,24.4,24.4,24.1,24.4,10500
TCMC,20021121,5.6616,5.7135,5.5058,5.5058,83748
TCOAT,20021121,10.6,10.7,10.5,10.6,18300
TEAM,20021121,0.5468,0.5539,0.5254,0.5325,4654736
TF,20021121,242,242,242,242,200
TFD,20021121,0.768,0.792,0.768,0.78,10424220
TFI,20021121,0.4764,0.4807,0.4764,0.4764,17435644
TGCI,20021121,3.3,3.3,3.2,3.3,382000
TH,20021121,0.58,0.585,0.575,0.585,770000
THAI,20021121,31.5,32,31.5,32,413600
THCOM,20021121,9.1,9.1,9,9.05,735000
THRE,20021121,3.4,3.425,3.375,3.425,110000
TICON,20021121,3.22,3.32,3.22,3.26,8025000
TIP,20021121,11,11.2,10.9,10.9,280000
TIPCO,20021121,2.36,2.39,2.36,2.39,35000
TISCO,20021121,23,23.5,22.9,23.4,7159500
TLUXE,20021121,1.4,1.4,1.4,1.4,50000
TMB,20021121,3.8785,3.9647,3.8785,3.9475,2886683
TMD,20021121,27.25,28.25,27.25,28,43900
TPC,20021121,7.95,7.95,7.9,7.9,42000
TPCORP,20021121,10.3,10.3,10.3,10.3,1000
TPIPL,20021121,13.6,13.8,13.5,13.7,504878
TPP,20021121,5.05,5.1,5,5,132200
TR,20021121,17.2,19,17.2,19,38000
TRITN,20021121,0.0969,0.0969,0.0943,0.0949,14172658
TRU,20021121,7.85,7.95,7.85,7.9,634450
TRUBB,20021121,1.0063,1.0125,1,1.0125,481600
TRUE,20021121,5.3,5.4,5.3,5.4,1345534
TSI,20021121,10.4,10.4,10,10,6600
TTA,20021121,3.4553,3.5099,3.4372,3.4735,1479101
TU,20021121,18.3,18.4,18.2,18.4,115200
TVO,20021121,4.8,4.8,4.8,4.8,105000
TWP,20021121,5.15,5.5,5.15,5.45,217600
UMI,20021121,1.4502,1.4502,1.4416,1.4502,600166
UPOIC,20021121,3.875,3.875,3.875,3.875,44000
UV,20021121,2.42,2.775,2.42,2.675,13297500
VARO,20021121,20.8988,21.3531,20.8988,21.3531,1540
VIBHA,20021121,0.965,0.97,0.965,0.965,150000
VNG,20021121,7.8,7.85,7.45,7.5,17011200
VNT,20021121,9.05,9.2,9.05,9.2,1262600
WACOAL,20021121,18.2,18.5,18.2,18.5,9000
WAVE,20021121,7.25,7.75,7.25,7.7,461200
WG,20021121,16.9,17.1,16.9,16.9,29900
WIIK,20021121,2.92,2.94,2.9,2.9,451300
YUASA,20021121,4.92,4.92,4.86,4.9,284000
ZMICO,20021121,2.925,3,2.9,3,38284000
SCB-P,20021121,25.75,26.75,25.75,26.75,28553
TISCO-P,20021121,22.8,23.3,22.8,23.2,66900
$AGRI,20021121,52.76,53.02,52.66,52.68,3041600
$BANK,20021121,150.58,153.51,149.58,153.51,43566000
$COMM,20021121,1847.27,1886.08,1846.38,1886.08,11264900
$ENERG,20021121,3356.91,3389.32,3356.79,3388.83,83045696
$ETRON,20021121,674.77,681.38,674.77,678.64,5767900
$FIN,20021121,1138.43,1165.96,1138.43,1165.96,121746096
$FOOD,20021121,1997.03,2007.74,1997.03,2007.74,1369300
$HELTH,20021121,117.37,117.66,117.37,117.46,26300
$INSUR,20021121,2203.32,2210.34,2196.88,2202.1,78800
$PKG,20021121,1683.5,1699.18,1683.5,1694.98,2545300
$PROF,20021121,264.39,264.39,260.25,260.25,300
$PROP,20021121,91.18,92.06,91.04,92.06,163161696
$TRANS,20021121,58.68,59.46,58.54,59.46,5295300
MAI,20021121,139.28,139.91,130.87,134.36,105529800
SET,20021121,354.8,358.44,354.77,358.44,1110615296
SET50,20021121,225,229.6,225,229.6,64030
ADVANC-F,20021121,37.5,38,37,37.25,2125400
BAY-F,20021121,6.75,6.8,6.75,6.8,75000
BBL-F,20021121,57,60.5,56,60,9599400
GOLD-F,20021121,11.6,11.6,11.6,11.6,40000
KBANK-F,20021121,30.25,31.5,30.25,31.5,7452800
LH-F,20021121,7.9,8.05,7.85,7.85,7817000
SCB-F,20021121,26.5,28,26.5,28,2985400
SCC-F,20021121,110.6,114.8,110.6,114.2,559460
TCAP-F,20021121,16.6,16.9,16.5,16.8,6931500
TMB-F,20021121,4.54,4.54,4.54,4.54,1000
TRUE-F,20021121,5.4,5.4,5.35,5.4,698100
BECL,20021121,15.3,15.7,15.2,15.6,2307700
BRC,20021121,6.35,6.4,6.3,6.35,596400
CGS,20021121,1.4788,1.5035,1.4665,1.4911,187076640
DTM,20021121,1.3681,1.3982,1.3681,1.3831,1447251
ESTAR-W1,20021121,0.315,0.3225,0.3125,0.3225,28831200
HEMRAJ,20021121,0.55,0.555,0.53,0.55,129543000
ICBCT,20021121,6.95,7.15,6.9,7.15,1290500
ITV,20021121,4.62,4.66,4.56,4.58,3381700
LHS,20021121,1.7796,1.8758,1.7796,1.8638,24160260
NFC,20021121,0.92,0.93,0.9,0.91,31216600
PA,20021121,6.3,6.4,6.3,6.4,72800
SAFARI,20021121,4.34,4.52,4.34,4.52,3299700
SCAN,20021121,6.7,7,6.7,6.85,356000
SCB-Q,20021121,26,27,26,27,3446100
SGF,20021121,0.7127,0.769,0.7097,0.7523,19969044
SICCO,20021121,7.15,7.5,7.15,7.5,14826009
SMC,20021121,2.66,2.68,2.62,2.64,497500
SPSU,20021121,5.85,5.95,5.85,5.9,207800
TCP,20021121,9.1,9.2,8.95,8.95,1414700
TT&T,20021121,2.32,2.34,2.3,2.3,1664600
TWFP,20021121,40,40.25,39.5,40.25,4100
VI,20021121,7.25,7.45,7.25,7.35,268100
WR,20021121,7.65,7.7,7.55,7.55,481100
