<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19930126,29.6932,30.7613,29.6932,29.9068,31141
ADVANC,19930126,12.4834,12.4834,12.0085,12.0763,3030450
AFC,19930126,42,42.75,42,42.75,39256
AHC,19930126,30.2687,32.0812,30.2687,31.3563,168413
AJ,19930126,3.8,3.9,3.75,3.8,462000
AMARIN,19930126,10.5106,10.6213,10.3447,10.4,269340
AP,19930126,11.7709,11.8715,11.6703,11.6703,184879
ASP,19930126,7.305,7.354,7.158,7.207,20241000
AYUD,19930126,222,224,220,222,33700
BANPU,19930126,53.6,56.92,53.6,56.45,1489200
BAY,19930126,57.3982,57.3982,55.0712,56.2347,4150151
BBL,19930126,121,121,118,119,4807980
BDMS,19930126,7.477,7.477,7.2901,7.3368,68452
BFIT,19930126,132.786,132.786,128.68,128.68,31556
BH,19930126,16.4645,16.4645,16.1026,16.1026,63560
BIG,19930126,64,67.5,64,64,14700
BJC,19930126,7.4667,7.5111,7.0667,7.1556,8550
BKI,19930126,219.163,219.163,215.585,219.163,12195
BLAND,19930126,10.9,11.1,10.5,10.8,79947000
BTNC,19930126,44.25,46,44.25,46,5700
BTS,19930126,86.1759,86.6468,80.525,80.525,2841009
BUI,19930126,66.326,66.326,65.1053,65.9191,6634
CEN,19930126,4.3216,4.3216,4.2496,4.2496,230120
CENTEL,19930126,2.8111,2.8111,2.7746,2.7746,399900
CIMBT,19930126,25.3386,26.1169,25.0792,25.0792,41627
CM,19930126,3.8957,3.8957,3.5198,3.6223,6467118
CNS,19930126,56.8018,57.0946,55.6306,55.6306,263665
CNT,19930126,66.1444,66.1444,63.8099,63.8099,296849
CPF,19930126,6.3947,6.448,6.2882,6.3414,741234
CPH,19930126,63.9883,64.3269,61.9569,61.9569,450137
CSC,19930126,73.7075,73.7075,73.7075,73.7075,5676
CSR,19930126,62,66,62,66,600
CTW,19930126,32.507,32.507,31.8003,32.3303,100750
CWT,19930126,24.375,24.375,24,24.125,196000
DCC,19930126,3.85,3.875,3.8,3.8,55000
DTC,19930126,96.1438,96.1438,96.1438,96.1438,105
DTCI,19930126,82.5,83,81.5,83,23000
EE,19930126,7.35,7.4,7.25,7.3,639000
ERW,19930126,10.3036,10.3816,9.7572,9.8352,4339751
FE,19930126,216,216,216,216,400
GEL,19930126,14.2452,14.475,14.1304,14.2452,213264
GFPT,19930126,2.6993,2.7792,2.6833,2.7153,3664170
GYT,19930126,372,372,372,372,300
HTC,19930126,8.1989,8.1989,8.1562,8.1989,87816
ICC,19930126,479.615,486.308,479.615,486.308,3765
IEC,19930126,1.3111,1.3111,1.2352,1.249,19215400
IFEC,19930126,3.7127,3.7127,3.5752,3.6439,175970
INSURE,19930126,57,57,57,57,1100
INTUCH,19930126,11.1879,11.1879,10.7404,10.7963,17127978
JCT,19930126,37.3333,37.3333,37.3333,37.3333,1601
JUTHA,19930126,49.3837,49.8131,45.9483,46.3777,88488
KBANK,19930126,59.7806,60.0452,58.7226,58.9871,7876601
KCE,19930126,6.4689,6.5054,6.2861,6.2861,585541
KDH,19930126,39,39.25,38.75,38.75,30500
KGI,19930126,16.0201,16.0201,15.5782,15.6887,3975239
KKC,19930126,5.2879,5.2879,5.1863,5.2201,182897
KKP,19930126,124,124.571,119.429,122.857,1324575
KTB,19930126,38.961,39.5367,38.1933,38.3852,31628952
LEE,19930126,4.5667,4.5667,4.3333,4.4,7305000
LH,19930126,16.589,16.589,16.1011,16.2231,3046450
LTX,19930126,39.75,40,39.25,39.75,101500
MALEE,19930126,134.87,138.186,134.87,138.186,1045329
MANRIN,19930126,57.5,58.5,57.5,58.5,1900
MATI,19930126,12.613,12.613,12.613,12.613,12640
MDX,19930126,143,143,139,141,554900
METCO,19930126,103,103,101,101,22600
MFC,19930126,39.2,40.6,39,39,165000
MINT,19930126,1.3111,1.3111,1.2886,1.2886,4828900
MK,19930126,11.6637,11.7601,11.0854,11.0854,1374561
NC,19930126,58.8158,59.7961,58.8158,59.7961,2427
NEP,19930126,2.7,2.775,2.65,2.675,9423000
NKI,19930126,69.9642,71.0927,68.8358,68.8358,34825
NMG,19930126,107,110,107,108,86700
