<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHINA,20110810,6.33,6.33,6.29,6.3,126900
ENGY,20110810,5.18,5.18,5.12,5.12,338900
GLD,20110810,2.65,2.67,2.48,2.48,63268800
TDEX,20110810,7.48,7.48,7.33,7.36,6047100
2S,20110810,2.66,2.66,2.6,2.6,165000
A,20110810,3.5,3.56,3.5,3.5,160200
ACAP,20110810,8.5,8.5,8.45,8.45,40100
ACC,20110810,3.88,4,3.84,3.88,1727200
ADAM,20110810,1.17,1.26,1.17,1.2,35584500
ADVANC,20110810,114,115,112.5,113.5,13973300
AEC,20110810,5.55,5.55,5.55,5.55,47500
AEONTS,20110810,33.75,33.75,33.25,33.5,12200
AFC,20110810,8.85,8.95,8.85,8.85,16000
AGE,20110810,29.25,29.25,28.5,28.5,3658900
AH,20110810,13.2,13.2,12.8,12.9,393000
AI,20110810,3.74,3.78,3.2,3.24,10192200
AIT,20110810,49.75,49.75,49.5,49.75,243300
AJ,20110810,24.6,24.6,23.9,24.3,2826700
AKR,20110810,0.95,0.97,0.93,0.93,8324500
ALUCON,20110810,112,112,112,112,100
AMANAH,20110810,1.1,1.11,1.08,1.1,2077900
AMARIN,20110810,12.2,12.2,12.2,12.2,223700
AMATA,20110810,14.1,14.3,14,14.2,4280800
AMC,20110810,2.24,2.26,2.2,2.24,419400
AOT,20110810,44,44.5,42.75,43.75,6856600
AP,20110810,5.85,5.9,5.75,5.8,35019300
APURE,20110810,0.79,0.79,0.78,0.78,1678000
AQ,20110810,0.56,0.57,0.54,0.54,11765600
AQUA,20110810,0.49,0.54,0.49,0.49,4496400
ARIP,20110810,1.3,1.31,1.27,1.29,1944700
AS,20110810,10.9,11,10.8,10.8,100600
ASIA,20110810,36,37.5,36,37,11700
ASIAN,20110810,4.04,4.06,3.92,3.92,2134000
ASIMAR,20110810,1.52,1.56,1.49,1.51,13222400
ASK,20110810,9.8,9.8,9.75,9.8,44900
ASP,20110810,2.8,2.84,2.78,2.8,5208400
AYUD,20110810,20,20,20,20,500
BAFS,20110810,12,12.4,12,12.4,351900
BANPU,20110810,686,688,676,686,1345000
BAT-3K,20110810,86.5,86.5,80,83.75,5000
BAY,20110810,24.7,25,24.4,24.7,13946300
BBL,20110810,157.5,158,156,156.5,11088500
BCH,20110810,6.1,6.15,6,6.1,2233200
BCP,20110810,22.8,22.8,22.2,22.5,13279300
BDMS,20110810,59.75,61.25,59,61.25,3316900
BEC,20110810,39,39.25,38.5,39,3339400
