<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000712,11.9,11.9,11.9,11.9,4000
ADVANC,20000712,39,39,38.6,39,139000
AFC,20000712,4.1,5.2,4.1,5.2,5100
AP,20000712,0.29,0.29,0.28,0.28,400000
APURE,20000712,2.1333,2.2222,2.1333,2.1333,120375
ASIAN,20000712,2.05,2.2,2.05,2.2,270000
ASP,20000712,1.75,1.75,1.725,1.725,406000
AYUD,20000712,94,94,93,93,300
BANPU,20000712,17.75,18.25,17.5,17.5,1992000
BAY,20000712,6.9,6.9,6.8,6.8,1037500
BBL,20000712,31.5,32.25,31.5,31.5,1042300
BCP,20000712,6.8,6.8,6.6,6.6,43700
BEC,20000712,24.8,25.4,24.8,24.8,2393900
BFIT,20000712,5,5,5,5,1000
BIG,20000712,16.25,16.25,16.25,16.25,1000
BIGC,20000712,16.75,17.25,16.5,16.5,83500
BJC,20000712,3.2,3.2,3.2,3.2,1800
BLAND,20000712,0.3,0.3,0.29,0.3,2305000
BTS,20000712,1.6953,1.7894,1.6011,1.6953,542358
CENTEL,20000712,1.0587,1.0587,1.0587,1.0587,23300
CFRESH,20000712,2.8335,2.8335,2.8002,2.8002,74995
CHOTI,20000712,127,127,127,127,500
CK,20000712,1.35,1.35,1.325,1.325,248000
CNS,20000712,15,15,14.75,14.75,72900
CPF,20000712,5.35,5.35,5.2,5.2,870000
CPH,20000712,3.1,3.2,3.1,3.1,250500
CSC,20000712,7.8,7.8,7.5,7.5,21600
CTW,20000712,9.5,9.75,9.375,9.5,46000
DCC,20000712,1,1,1,1,63000
DELTA,20000712,28.6,30.2,28.6,30,864500
DRACO,20000712,2.1,2.15,2.075,2.075,373000
DTC,20000712,20.25,22,20.25,22,12100
EASTW,20000712,2.85,2.85,2.85,2.85,876000
EGCO,20000712,31,31.25,30.5,30.5,889860
ERW,20000712,1,1,1,1,18000
ESTAR,20000712,0.425,0.425,0.425,0.425,20000
FMT,20000712,23,23,22.75,23,19000
GEL,20000712,0.5285,0.5514,0.5285,0.5285,76165
GFPT,20000712,0.4728,0.4728,0.4728,0.4728,54780
GOLD,20000712,5.3,5.3,5.2,5.2,17000
GRAMMY,20000712,10,10.1,9.95,9.95,141000
HANA,20000712,31.2,31.4,31,31,1305000
HTC,20000712,2.625,2.625,2.625,2.625,2000
IEC,20000712,0.065,0.065,0.065,0.065,22720000
INTUCH,20000712,19.5,19.5,19.1,19.1,473000
IRC,20000712,1.7,1.7,1.7,1.7,183000
IRPC,20000712,2.5223,2.5708,2.4253,2.4253,4801515
ITD,20000712,1.875,1.875,1.85,1.85,226000
JAS,20000712,1.075,1.1,1.05,1.05,4981000
