<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19980703,18.5,19.4,18.5,18.9,190000
AFC,19980703,1.5,1.5,1.5,1.5,70000
AHC,19980703,2.4,2.4,2.3,2.3,45000
APURE,19980703,1.7778,1.7778,1.7778,1.7778,67500
BANPU,19980703,14.75,15.33,14.34,14.92,1057100
BAT-3K,19980703,38,40,37.25,40,3800
BAY,19980703,5.7,5.7,5.5,5.6,496422
BBL,19980703,45.75,45.75,43.25,44.25,3292893
BCP,19980703,5.9,6,5.7,5.8,177100
BDMS,19980703,1.0303,1.0303,1.0303,1.0303,1310
BEC,19980703,17.1,17.1,16.7,16.8,1082000
BFIT,19980703,4.5,4.5,3.55,4,63600
BJC,19980703,3.9,3.9,3.9,3.9,2500
BLAND,19980703,0.12,0.12,0.11,0.12,2011000
BTS,19980703,1.1302,1.1302,1.036,1.036,365784
CENTEL,19980703,0.4527,0.4527,0.4527,0.4527,6800
CHARAN,19980703,40,40,40,40,1000
CHOTI,19980703,159,160,154,160,1900
CK,19980703,4.05,4.05,3.9,4,333000
CM,19980703,1.4011,1.4011,1.384,1.384,43894
CNS,19980703,17,17,16.5,16.75,132900
CPF,19980703,1.652,1.6919,1.612,1.6919,48790
CPH,19980703,3,3,2.8,2.8,19400
CPL,19980703,13,13,13,13,2000
CTW,19980703,5,5,5,5,2000
CWT,19980703,2.3,2.3,2.3,2.3,7000
DELTA,19980703,25,25.4,24.8,25.4,142000
DRACO,19980703,0.94,0.94,0.94,0.94,2000
DTC,19980703,23.25,25,23.25,25,6300
EE,19980703,1,1,1,1,20000
EGCO,19980703,63,63,56,58,685403
EPCO,19980703,0.75,0.75,0.75,0.75,6400
ERW,19980703,0.45,0.5167,0.45,0.5167,88800
ESTAR,19980703,0.175,0.175,0.175,0.175,32000
GEL,19980703,0.2987,0.2987,0.2987,0.2987,527502
GFPT,19980703,0.3386,0.3386,0.3322,0.3322,540000
GJS,19980703,6.3,6.6,6,6,623500
GLAND,19980703,2.9,2.9,2.9,2.9,4000
GRAMMY,19980703,9.2,9.2,9,9,378000
HANA,19980703,11.1,11.8,11.1,11.7,535000
ICC,19980703,39,39,39,39,7700
IEC,19980703,0.042,0.044,0.042,0.044,460000
INTUCH,19980703,6.8137,6.9245,6.7583,6.8137,864688
IRPC,19980703,1.5037,1.5037,1.3582,1.3582,1174866
ITD,19980703,1.925,1.95,1.925,1.95,9000
JAS,19980703,1.35,1.375,1.325,1.325,498000
KAMART,19980703,0.5422,0.5422,0.5422,0.5422,1180
KBANK,19980703,19.8387,20.1694,18.5161,20.004,12395798
KCE,19980703,11.1104,11.1104,11.0373,11.0373,16416
KGI,19980703,0.9921,0.9921,0.9579,0.9921,6935246
KKP,19980703,2.9,3,2.8,3,1291500
KTB,19980703,5.5,5.7,5.4,5.5,4358670
KYE,19980703,40.5,47,40.5,42.5,68100
LANNA,19980703,2.925,3.1,2.925,3,1055000
LEE,19980703,0.0833,0.0833,0.0767,0.0767,2559000
LH,19980703,0.74,0.74,0.71,0.73,1084250
LRH,19980703,7.1,7.2164,6.6344,6.6344,6873
LST,19980703,1.0604,1.1267,1.0604,1.1267,42500
LTX,19980703,13,13,13,13,2000
MAKRO,19980703,59,59.5,59,59.5,5900
MALEE,19980703,18.75,19.5,18.5,19.5,11000
MATI,19980703,4,4,4,4,4000
MAX,19980703,1.3,1.35,1.2,1.225,13371000
MBK,19980703,14.5,14.5,14,14,13300
MDX,19980703,0.9,1.1,0.9,1,25000
METCO,19980703,67,74.5,67,74,31600
MFC,19980703,6.5,6.5,6.5,6.5,1000
MINT,19980703,1.1981,1.2206,1.1981,1.2206,135700
MK,19980703,0.13,0.15,0.13,0.15,699000
MSC,19980703,0.79,0.79,0.79,0.79,1000
NEP,19980703,0.21,0.21,0.2,0.21,461000
NMG,19980703,8.7,8.9,8.6,8.9,74500
NOBLE,19980703,0.5856,0.6588,0.5124,0.6588,471721
NSI,19980703,68.5,80,66,80,1300
NWR,19980703,5.7714,5.7714,5.7714,5.7714,1819
OGC,19980703,5,5,5,5,90000
PAF,19980703,2.1482,2.2543,2.1482,2.2543,15459
PDI,19980703,7.4,7.6,7.4,7.6,323000
PF,19980703,0.8,0.8,0.8,0.8,20000
PK,19980703,0.5,0.5,0.5,0.5,1000
PR,19980703,43,43,39,39,2900
PRANDA,19980703,1.3,1.3,1.275,1.275,81500
PRG,19980703,26,26,25.5,26,11000
PTTEP,19980703,34,34.8,33.4,34.8,724000
QH,19980703,0.34,0.34,0.28,0.28,7021000
RAM,19980703,10.25,10.25,10,10,32000
RCL,19980703,3.15,3.35,3.1,3.35,81000
RML,19980703,0.0561,0.0631,0.0561,0.0631,58462
ROBINS,19980703,1.1,1.1,1.1,1.1,46800
ROJNA,19980703,1.25,1.575,1.1,1.4,48000
S&J,19980703,10,10,10,10,5000
SAMART,19980703,1.1,1.1,1.025,1.1,110000
