<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000811,12.8,13,12.6,13,124000
ADVANC,20000811,35.2,35.8,35.2,35.6,166000
AFC,20000811,4.7,4.8,4.6,4.7,24700
AJ,20000811,0.21,0.23,0.21,0.23,887000
AMARIN,20000811,2.4,2.4,2.4,2.4,3000
AP,20000811,0.31,0.31,0.31,0.31,448000
APURE,20000811,1.8667,1.8667,1.7778,1.8667,46125
ASP,20000811,2,2,1.925,2,973000
AYUD,20000811,91.5,91.5,91,91,28678
BANPU,20000811,17.25,17.75,17.25,17.75,441300
BAT-3K,20000811,21.5,22.25,21.5,22.25,14900
BAY,20000811,6.2,6.3,6.1,6.3,2696900
BBL,20000811,27.5,28.25,27,28,2089869
BCP,20000811,5.8,6,5.8,5.9,180900
BDMS,20000811,1.3737,1.3737,1.3737,1.3737,7862
BEC,20000811,24,25,23.8,24.8,3289000
BFIT,20000811,5.5,6,5.5,5.75,763800
BIG,20000811,16.5,17,16.5,17,31600
BIGC,20000811,16.5,17,16.5,16.75,520800
BJC,20000811,3.3,3.35,3.275,3.35,3300
BKI,20000811,47.1103,47.1103,47.1103,47.1103,225
BLAND,20000811,0.32,0.33,0.32,0.33,10381000
BTNC,20000811,11,11,11,11,5000
BTS,20000811,3.108,3.2963,2.9196,3.2022,10890162
CFRESH,20000811,2.6002,2.6002,2.5835,2.5835,89994
CHOTI,20000811,132,132,132,132,1300
CK,20000811,1.275,1.275,1.2,1.225,2562000
CNS,20000811,19,19.25,18.5,19.25,198200
CPF,20000811,4.95,5.2,4.925,5.15,4661080
CPH,20000811,2.9,3,2.9,3,10500
CPI,20000811,1.6659,1.6659,1.6659,1.6659,6452
CSC,20000811,7.1,7.1,7.1,7.1,2000
CTW,20000811,7.25,7.375,7.125,7.375,120000
DCC,20000811,1.275,1.35,1.25,1.35,271000
DELTA,20000811,31,32.6,30.4,31.2,480000
DRACO,20000811,1.9,1.925,1.9,1.925,17000
EASTW,20000811,2.9,2.9,2.875,2.875,397000
EGCO,20000811,33,33.75,33,33.25,351100
ERW,20000811,1,1.3,0.95,1.3,859500
ESTAR,20000811,0.425,0.45,0.425,0.45,1540800
FMT,20000811,20.25,21.25,20.25,21.25,6600
GEL,20000811,0.4825,0.5285,0.4825,0.5285,110984
GFPT,20000811,0.4472,0.4472,0.4472,0.4472,422600
GOLD,20000811,5.8,5.9,5.7,5.8,1628400
GRAMMY,20000811,11.3,11.5,11,11,301000
HANA,20000811,29.8,30.4,29.6,30.4,2865000
ICC,20000811,68.5,68.5,68.5,68.5,1000
IEC,20000811,0.062,0.063,0.061,0.063,25460000
INTUCH,20000811,17.9,18.5,17.7,18.5,849000
IRC,20000811,1.75,1.775,1.75,1.775,100000
IRPC,20000811,2.2313,2.3283,2.2313,2.3283,1940501
ITD,20000811,1.675,1.75,1.675,1.75,926000
JAS,20000811,0.93,0.97,0.92,0.97,45003000
KAMART,20000811,0.4406,0.4406,0.4406,0.4406,118032
KBANK,20000811,23.5,23.75,23,23.5,1840420
KCE,20000811,8.0737,8.5395,8.0737,8.5395,2759186
KGI,20000811,1.0947,1.1632,1.0947,1.1632,7566958
KKP,20000811,16.25,16.75,16,16.75,3387000
KTB,20000811,12.75,13.5,12.75,13.5,3600976
KYE,20000811,63,63,63,63,200
LANNA,20000811,2.25,2.25,2.25,2.25,30000
LEE,20000811,1.175,1.2333,1.175,1.2333,240000
LH,20000811,1.225,1.25,1.2,1.25,4144660
LOXLEY,20000811,4.6,4.725,4.6,4.7,862000
LPN,20000811,0.1617,0.1617,0.1552,0.1617,3077368
LRH,20000811,8.3803,8.6131,8.1475,8.1475,43215
MAKRO,20000811,47.5,47.75,47.25,47.75,234300
MALEE,20000811,7.1,7.1,7.1,7.1,5000
MAX,20000811,0.15,0.16,0.15,0.16,2265000
MBK,20000811,18,18.25,18,18.25,19000
METCO,20000811,68,69,68,69,1900
MFC,20000811,3,3.025,3,3,23000
MINT,20000811,1.1754,1.1754,1.1754,1.1754,5000
MK,20000811,0.46,0.48,0.44,0.47,2301000
MODERN,20000811,9.4,9.4,9.3,9.3,18000
MSC,20000811,1.575,1.575,1.5,1.575,240000
NC,20000811,5.0974,5.0974,4.9013,4.9013,11731
NMG,20000811,16.25,16.75,16,16.5,220000
NOBLE,20000811,1.9032,2.0496,1.9032,1.9764,803278
NPP,20000811,10,10.25,10,10,29000
NWR,20000811,3.8476,3.8476,3.8476,3.8476,254330
OGC,20000811,8.6,10.75,8.5,10.75,38900
PAF,20000811,1.2465,1.2465,1.1934,1.22,113872
PDI,20000811,10,10,10,10,7029
PG,20000811,1.55,1.55,1.55,1.55,54000
PL,20000811,1.4,1.475,1.4,1.45,3699000
PSL,20000811,0.485,0.5125,0.485,0.5125,560000
