<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19980922,21.4,21.4,20.4,20.6,256000
ADVANC,19980922,17,17.7,16.9,17.5,3101500
AFC,19980922,1.3,1.3,1.2,1.2,50000
APURE,19980922,2.4,2.4,2.4,2.4,6750
ASIA,19980922,9.2,12,9.1,12,2533
ASP,19980922,2.475,2.475,2.45,2.475,393000
BANPU,19980922,15.49,15.74,15.49,15.74,121400
BAT-3K,19980922,31.75,32,31.75,32,11000
BAY,19980922,5.1,5.3,4.8,4.9,19358722
BBL,19980922,21.75,22,21,21.25,2095010
BCP,19980922,5.3,5.4,5.2,5.3,568100
BDMS,19980922,1.3737,1.3737,1.3737,1.3737,196551
BEC,19980922,14.9,17,14.9,16.1,4949500
BFIT,19980922,5,5,5,5,21000
BIG,19980922,24.5,24.5,24.5,24.5,100
BIGC,19980922,6.7,6.7,6.7,6.7,5020
BKI,19980922,39.9993,39.9993,39.9993,39.9993,1125
BLAND,19980922,0.08,0.08,0.08,0.08,1585000
BTS,19980922,0.9418,1.036,0.9418,0.9418,256739
CENTEL,19980922,0.4381,0.4381,0.4381,0.4381,71200
CHOTI,19980922,85.5,85.5,84,85,2500
CK,19980922,3.15,3.15,3.1,3.125,119000
CM,19980922,1.8111,1.8111,1.7941,1.7941,131682
CMR,19980922,9.46,9.46,9.46,9.46,37790
CNS,19980922,19.5,20.25,18.75,19,227000
CPF,19980922,1.4655,1.4655,1.4122,1.4388,482271
CPH,19980922,1.5,1.5,1.4,1.4,50000
CPL,19980922,11.25,14,11.25,14,7500
CPN,19980922,0.4483,0.4705,0.3155,0.4705,148154
CWT,19980922,1.35,1.8,1.35,1.8,10000
DCC,19980922,0.2,0.2,0.2,0.2,200000
DELTA,19980922,20.2,21,20.2,20.4,305000
DRACO,19980922,0.85,0.85,0.85,0.85,7500
DTC,19980922,29.25,29.25,29.25,29.25,200
EE,19980922,0.88,0.88,0.88,0.88,13000
EGCO,19980922,52,55,51.5,54,805826
EPCO,19980922,0.525,0.6,0.525,0.525,1176000
ERW,19980922,0.2667,0.3333,0.2667,0.3333,1800
ESTAR,19980922,0.1,0.1,0.1,0.1,80000
FE,19980922,40,40,39,39,1500
FMT,19980922,11.25,11.25,11.25,11.25,1000
GFPT,19980922,0.2172,0.23,0.2172,0.23,381910
GJS,19980922,2.9,2.9,2.8,2.8,256300
GOLD,19980922,2.1,2.1,2.1,2.1,56000
GRAMMY,19980922,11.2,11.2,10.4,10.5,375000
HANA,19980922,8.95,9.2,8.9,9,757000
ICC,19980922,35.25,36,35.25,36,1100
IEC,19980922,0.027,0.027,0.024,0.024,40980000
INTUCH,19980922,4.4871,4.5701,4.4594,4.5701,399182
IRPC,19980922,1.1156,1.1641,1.0671,1.0671,2360968
ITD,19980922,1.4,1.4,1.375,1.375,320000
JAS,19980922,1,1.025,0.99,1,672000
